",""ID_ADNe"",""Site"",""ID_reception"",""Latitude"",""Longitude"",""Depth_CTD"",""Tide"",""Depth_m"",""Temperature"",""Salinity"",""Date"",""Project"",""Locus"""
"1536,""BDA20_024"",""CrA"",""CrA_ADN8_fond"",""48.5979763"",""-63.9268033"",NA,NA,26.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1537,""BDA20_025"",""CrA"",""CrA_ADN9_1_haut"",""48.5977312"",""-63.9210212"",NA,NA,21.4,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1538,""BDA20_025"",""CrA"",""CrA_ADN9_1_haut"",""48.5977312"",""-63.9210212"",NA,NA,21.4,NA,NA,2020-07-27,""BDA"",""COI"""
"1539,""BDA20_025"",""CrA"",""CrA_ADN9_1_haut"",""48.5977312"",""-63.9210212"",NA,NA,21.4,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1540,""BDA20_025"",""CrA"",""CrA_ADN9_1_haut"",""48.5977312"",""-63.9210212"",NA,NA,21.4,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1541,""BDA20_026"",""CrA"",""CrA_ADN9_1_fond"",""48.5977312"",""-63.9210212"",NA,NA,22.4,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1542,""BDA20_026"",""CrA"",""CrA_ADN9_1_fond"",""48.5977312"",""-63.9210212"",NA,NA,22.4,NA,NA,2020-07-27,""BDA"",""COI"""
"1543,""BDA20_026"",""CrA"",""CrA_ADN9_1_fond"",""48.5977312"",""-63.9210212"",NA,NA,22.4,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1544,""BDA20_026"",""CrA"",""CrA_ADN9_1_fond"",""48.5977312"",""-63.9210212"",NA,NA,22.4,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1545,""BDA20_027"",""CrA"",""CrA_ADN9_2_haut"",""48.5977797"",""-63.9210553"",NA,NA,17.1,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1546,""BDA20_027"",""CrA"",""CrA_ADN9_2_haut"",""48.5977797"",""-63.9210553"",NA,NA,17.1,NA,NA,2020-07-27,""BDA"",""COI"""
"1547,""BDA20_027"",""CrA"",""CrA_ADN9_2_haut"",""48.5977797"",""-63.9210553"",NA,NA,17.1,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1548,""BDA20_027"",""CrA"",""CrA_ADN9_2_haut"",""48.5977797"",""-63.9210553"",NA,NA,17.1,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1549,""BDA20_028"",""CrA"",""CrA_ADN9_2_fond"",""48.5977797"",""-63.9210553"",NA,NA,18.1,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1550,""BDA20_028"",""CrA"",""CrA_ADN9_2_fond"",""48.5977797"",""-63.9210553"",NA,NA,18.1,NA,NA,2020-07-27,""BDA"",""COI"""
"1551,""BDA20_028"",""CrA"",""CrA_ADN9_2_fond"",""48.5977797"",""-63.9210553"",NA,NA,18.1,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1552,""BDA20_028"",""CrA"",""CrA_ADN9_2_fond"",""48.5977797"",""-63.9210553"",NA,NA,18.1,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1553,""BDA20_029"",""CrA"",""CrA_ADN9_3_haut"",""48.5978297"",""-63.9211237"",NA,NA,17,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1554,""BDA20_029"",""CrA"",""CrA_ADN9_3_haut"",""48.5978297"",""-63.9211237"",NA,NA,17,NA,NA,2020-07-27,""BDA"",""COI"""
"1555,""BDA20_029"",""CrA"",""CrA_ADN9_3_haut"",""48.5978297"",""-63.9211237"",NA,NA,17,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1556,""BDA20_029"",""CrA"",""CrA_ADN9_3_haut"",""48.5978297"",""-63.9211237"",NA,NA,17,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1557,""BDA20_030"",""CrA"",""CrA_ADN9_3_fond"",""48.5978297"",""-63.9211237"",NA,NA,18,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1558,""BDA20_030"",""CrA"",""CrA_ADN9_3_fond"",""48.5978297"",""-63.9211237"",NA,NA,18,NA,NA,2020-07-27,""BDA"",""COI"""
"1559,""BDA20_030"",""CrA"",""CrA_ADN9_3_fond"",""48.5978297"",""-63.9211237"",NA,NA,18,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1560,""BDA20_030"",""CrA"",""CrA_ADN9_3_fond"",""48.5978297"",""-63.9211237"",NA,NA,18,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1561,""BDA20_031"",""CrA"",""CrA_ADN10_haut"",""48.5979573"",""-63.9148707"",NA,NA,13.7,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1562,""BDA20_031"",""CrA"",""CrA_ADN10_haut"",""48.5979573"",""-63.9148707"",NA,NA,13.7,NA,NA,2020-07-27,""BDA"",""COI"""
"1563,""BDA20_031"",""CrA"",""CrA_ADN10_haut"",""48.5979573"",""-63.9148707"",NA,NA,13.7,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1564,""BDA20_031"",""CrA"",""CrA_ADN10_haut"",""48.5979573"",""-63.9148707"",NA,NA,13.7,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1565,""BDA20_032"",""CrA"",""CrA_ADN10_fond"",""48.5979573"",""-63.9148707"",NA,NA,14.7,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1566,""BDA20_032"",""CrA"",""CrA_ADN10_fond"",""48.5979573"",""-63.9148707"",NA,NA,14.7,NA,NA,2020-07-27,""BDA"",""COI"""
"1567,""BDA20_032"",""CrA"",""CrA_ADN10_fond"",""48.5979573"",""-63.9148707"",NA,NA,14.7,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1568,""BDA20_032"",""CrA"",""CrA_ADN10_fond"",""48.5979573"",""-63.9148707"",NA,NA,14.7,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1569,""BDA20_033"",""CrA"",""CrA_ADN11_1_haut"",""48.5981108"",""-63.9089173"",NA,NA,27,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1570,""BDA20_033"",""CrA"",""CrA_ADN11_1_haut"",""48.5981108"",""-63.9089173"",NA,NA,27,NA,NA,2020-07-27,""BDA"",""COI"""
"1571,""BDA20_033"",""CrA"",""CrA_ADN11_1_haut"",""48.5981108"",""-63.9089173"",NA,NA,27,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1572,""BDA20_033"",""CrA"",""CrA_ADN11_1_haut"",""48.5981108"",""-63.9089173"",NA,NA,27,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1573,""BDA20_034"",""CrA"",""CrA_ADN11_1_fond"",""48.5981108"",""-63.9089173"",NA,NA,28,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1574,""BDA20_034"",""CrA"",""CrA_ADN11_1_fond"",""48.5981108"",""-63.9089173"",NA,NA,28,NA,NA,2020-07-27,""BDA"",""COI"""
"1575,""BDA20_034"",""CrA"",""CrA_ADN11_1_fond"",""48.5981108"",""-63.9089173"",NA,NA,28,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1576,""BDA20_034"",""CrA"",""CrA_ADN11_1_fond"",""48.5981108"",""-63.9089173"",NA,NA,28,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1577,""BDA20_035"",""CrA"",""CrA_ADN11_2_haut"",""48.5980182"",""-63.908799"",NA,NA,27.1,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1578,""BDA20_035"",""CrA"",""CrA_ADN11_2_haut"",""48.5980182"",""-63.908799"",NA,NA,27.1,NA,NA,2020-07-27,""BDA"",""COI"""
"1579,""BDA20_035"",""CrA"",""CrA_ADN11_2_haut"",""48.5980182"",""-63.908799"",NA,NA,27.1,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1580,""BDA20_035"",""CrA"",""CrA_ADN11_2_haut"",""48.5980182"",""-63.908799"",NA,NA,27.1,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1581,""BDA20_036"",""CrA"",""CrA_ADN11_2_fond"",""48.5980182"",""-63.908799"",NA,NA,28.1,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1582,""BDA20_036"",""CrA"",""CrA_ADN11_2_fond"",""48.5980182"",""-63.908799"",NA,NA,28.1,NA,NA,2020-07-27,""BDA"",""COI"""
"1583,""BDA20_036"",""CrA"",""CrA_ADN11_2_fond"",""48.5980182"",""-63.908799"",NA,NA,28.1,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1584,""BDA20_036"",""CrA"",""CrA_ADN11_2_fond"",""48.5980182"",""-63.908799"",NA,NA,28.1,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1585,""BDA20_037"",""CrA"",""CrA_ADN11_3_haut"",""48.5982067"",""-63.9089245"",NA,NA,27.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1586,""BDA20_037"",""CrA"",""CrA_ADN11_3_haut"",""48.5982067"",""-63.9089245"",NA,NA,27.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1587,""BDA20_037"",""CrA"",""CrA_ADN11_3_haut"",""48.5982067"",""-63.9089245"",NA,NA,27.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1588,""BDA20_037"",""CrA"",""CrA_ADN11_3_haut"",""48.5982067"",""-63.9089245"",NA,NA,27.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1589,""BDA20_038"",""CrA"",""CrA_ADN12_haut"",""48.6014453"",""-63.924025"",NA,NA,19.1,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1590,""BDA20_038"",""CrA"",""CrA_ADN12_haut"",""48.6014453"",""-63.924025"",NA,NA,19.1,NA,NA,2020-07-27,""BDA"",""COI"""
"1591,""BDA20_038"",""CrA"",""CrA_ADN12_haut"",""48.6014453"",""-63.924025"",NA,NA,19.1,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1592,""BDA20_038"",""CrA"",""CrA_ADN12_haut"",""48.6014453"",""-63.924025"",NA,NA,19.1,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1593,""BDA20_039"",""CrA"",""CrA_ADN12_fond"",""48.6014453"",""-63.924025"",NA,NA,20.1,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1594,""BDA20_039"",""CrA"",""CrA_ADN12_fond"",""48.6014453"",""-63.924025"",NA,NA,20.1,NA,NA,2020-07-27,""BDA"",""COI"""
"1595,""BDA20_039"",""CrA"",""CrA_ADN12_fond"",""48.6014453"",""-63.924025"",NA,NA,20.1,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1596,""BDA20_039"",""CrA"",""CrA_ADN12_fond"",""48.6014453"",""-63.924025"",NA,NA,20.1,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1597,""BDA20_040"",""CrA"",""CrA_ADN13_haut"",""48.6014363"",""-63.918069"",NA,NA,15.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1598,""BDA20_040"",""CrA"",""CrA_ADN13_haut"",""48.6014363"",""-63.918069"",NA,NA,15.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1599,""BDA20_040"",""CrA"",""CrA_ADN13_haut"",""48.6014363"",""-63.918069"",NA,NA,15.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1600,""BDA20_040"",""CrA"",""CrA_ADN13_haut"",""48.6014363"",""-63.918069"",NA,NA,15.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1601,""BDA20_041"",""CrA"",""CrA_ADN13_fond"",""48.6014363"",""-63.918069"",NA,NA,16.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1602,""BDA20_041"",""CrA"",""CrA_ADN13_fond"",""48.6014363"",""-63.918069"",NA,NA,16.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1603,""BDA20_041"",""CrA"",""CrA_ADN13_fond"",""48.6014363"",""-63.918069"",NA,NA,16.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1604,""BDA20_041"",""CrA"",""CrA_ADN13_fond"",""48.6014363"",""-63.918069"",NA,NA,16.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1605,""BDA20_042"",""CrA"",""CrA_ADN14_haut"",""48.6013267"",""-63.912014"",NA,NA,24,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1606,""BDA20_042"",""CrA"",""CrA_ADN14_haut"",""48.6013267"",""-63.912014"",NA,NA,24,NA,NA,2020-07-26,""BDA"",""COI"""
"1607,""BDA20_042"",""CrA"",""CrA_ADN14_haut"",""48.6013267"",""-63.912014"",NA,NA,24,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1608,""BDA20_042"",""CrA"",""CrA_ADN14_haut"",""48.6013267"",""-63.912014"",NA,NA,24,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1609,""BDA20_043"",""CrA"",""CrA_ADN14_fond"",""48.6013267"",""-63.912014"",NA,NA,25,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1610,""BDA20_043"",""CrA"",""CrA_ADN14_fond"",""48.6013267"",""-63.912014"",NA,NA,25,NA,NA,2020-07-26,""BDA"",""COI"""
"1611,""BDA20_043"",""CrA"",""CrA_ADN14_fond"",""48.6013267"",""-63.912014"",NA,NA,25,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1612,""BDA20_043"",""CrA"",""CrA_ADN14_fond"",""48.6013267"",""-63.912014"",NA,NA,25,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1613,""BDA20_044"",""CrA"",""CrA_ADN15_haut"",""48.6031357"",""-63.92766"",NA,NA,21.5,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1614,""BDA20_044"",""CrA"",""CrA_ADN15_haut"",""48.6031357"",""-63.92766"",NA,NA,21.5,NA,NA,2020-07-26,""BDA"",""COI"""
"1615,""BDA20_044"",""CrA"",""CrA_ADN15_haut"",""48.6031357"",""-63.92766"",NA,NA,21.5,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1616,""BDA20_044"",""CrA"",""CrA_ADN15_haut"",""48.6031357"",""-63.92766"",NA,NA,21.5,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1617,""BDA20_045"",""CrA"",""CrA_ADN15_fond"",""48.6031357"",""-63.92766"",NA,NA,22.5,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1618,""BDA20_045"",""CrA"",""CrA_ADN15_fond"",""48.6031357"",""-63.92766"",NA,NA,22.5,NA,NA,2020-07-26,""BDA"",""COI"""
"1619,""BDA20_045"",""CrA"",""CrA_ADN15_fond"",""48.6031357"",""-63.92766"",NA,NA,22.5,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1620,""BDA20_045"",""CrA"",""CrA_ADN15_fond"",""48.6031357"",""-63.92766"",NA,NA,22.5,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1621,""BDA20_046"",""CrA"",""CrA_ADN16_haut"",""48.6045005"",""-63.9216108"",NA,NA,21,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1622,""BDA20_046"",""CrA"",""CrA_ADN16_haut"",""48.6045005"",""-63.9216108"",NA,NA,21,NA,NA,2020-07-26,""BDA"",""COI"""
"1623,""BDA20_046"",""CrA"",""CrA_ADN16_haut"",""48.6045005"",""-63.9216108"",NA,NA,21,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1624,""BDA20_046"",""CrA"",""CrA_ADN16_haut"",""48.6045005"",""-63.9216108"",NA,NA,21,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1625,""BDA20_047"",""CrA"",""CrA_ADN16_fond"",""48.6045005"",""-63.9216108"",NA,NA,22,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1626,""BDA20_047"",""CrA"",""CrA_ADN16_fond"",""48.6045005"",""-63.9216108"",NA,NA,22,NA,NA,2020-07-26,""BDA"",""COI"""
"1627,""BDA20_047"",""CrA"",""CrA_ADN16_fond"",""48.6045005"",""-63.9216108"",NA,NA,22,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1628,""BDA20_047"",""CrA"",""CrA_ADN16_fond"",""48.6045005"",""-63.9216108"",NA,NA,22,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1629,""BDA20_048"",""CrA"",""CrA_ADN17_haut"",""48.604629"",""-63.9152497"",NA,NA,25.2,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1630,""BDA20_048"",""CrA"",""CrA_ADN17_haut"",""48.604629"",""-63.9152497"",NA,NA,25.2,NA,NA,2020-07-26,""BDA"",""COI"""
"1631,""BDA20_048"",""CrA"",""CrA_ADN17_haut"",""48.604629"",""-63.9152497"",NA,NA,25.2,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1632,""BDA20_048"",""CrA"",""CrA_ADN17_haut"",""48.604629"",""-63.9152497"",NA,NA,25.2,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1633,""BDA20_049"",""CrA"",""CrA_ADN17_fond"",""48.604629"",""-63.9152497"",NA,NA,26.2,NA,NA,2020-07-26,""BDA"",""MiMam"""
"1634,""BDA20_049"",""CrA"",""CrA_ADN17_fond"",""48.604629"",""-63.9152497"",NA,NA,26.2,NA,NA,2020-07-26,""BDA"",""COI"""
"1635,""BDA20_049"",""CrA"",""CrA_ADN17_fond"",""48.604629"",""-63.9152497"",NA,NA,26.2,NA,NA,2020-07-26,""BDA"",""MiFishU"""
"1636,""BDA20_049"",""CrA"",""CrA_ADN17_fond"",""48.604629"",""-63.9152497"",NA,NA,26.2,NA,NA,2020-07-26,""BDA"",""16Schord"""
"1637,""BDA20_050"",""CrA"",""CrA_ADN18_haut"",""48.6083948"",""-63.9303452"",NA,NA,26.6,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1638,""BDA20_050"",""CrA"",""CrA_ADN18_haut"",""48.6083948"",""-63.9303452"",NA,NA,26.6,NA,NA,2020-07-27,""BDA"",""COI"""
"1639,""BDA20_050"",""CrA"",""CrA_ADN18_haut"",""48.6083948"",""-63.9303452"",NA,NA,26.6,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1640,""BDA20_050"",""CrA"",""CrA_ADN18_haut"",""48.6083948"",""-63.9303452"",NA,NA,26.6,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1641,""BDA20_051"",""CrA"",""CrA_ADN18_fond"",""48.6083948"",""-63.9303452"",NA,NA,27.6,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1642,""BDA20_051"",""CrA"",""CrA_ADN18_fond"",""48.6083948"",""-63.9303452"",NA,NA,27.6,NA,NA,2020-07-27,""BDA"",""COI"""
"1643,""BDA20_051"",""CrA"",""CrA_ADN18_fond"",""48.6083948"",""-63.9303452"",NA,NA,27.6,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1644,""BDA20_051"",""CrA"",""CrA_ADN18_fond"",""48.6083948"",""-63.9303452"",NA,NA,27.6,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1645,""BDA20_052"",""CrA"",""CrA_ADN19_1_haut"",""48.6084645"",""-63.9241848"",NA,NA,25.7,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1646,""BDA20_052"",""CrA"",""CrA_ADN19_1_haut"",""48.6084645"",""-63.9241848"",NA,NA,25.7,NA,NA,2020-07-27,""BDA"",""COI"""
"1647,""BDA20_052"",""CrA"",""CrA_ADN19_1_haut"",""48.6084645"",""-63.9241848"",NA,NA,25.7,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1648,""BDA20_052"",""CrA"",""CrA_ADN19_1_haut"",""48.6084645"",""-63.9241848"",NA,NA,25.7,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1649,""BDA20_053"",""CrA"",""CrA_ADN19_1_fond"",""48.6084645"",""-63.9241848"",NA,NA,26.7,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1650,""BDA20_053"",""CrA"",""CrA_ADN19_1_fond"",""48.6084645"",""-63.9241848"",NA,NA,26.7,NA,NA,2020-07-27,""BDA"",""COI"""
"1651,""BDA20_053"",""CrA"",""CrA_ADN19_1_fond"",""48.6084645"",""-63.9241848"",NA,NA,26.7,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1652,""BDA20_053"",""CrA"",""CrA_ADN19_1_fond"",""48.6084645"",""-63.9241848"",NA,NA,26.7,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1653,""BDA20_054"",""CrA"",""CrA_ADN19_2_haut"",""48.6084008"",""-63.9242522"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1654,""BDA20_054"",""CrA"",""CrA_ADN19_2_haut"",""48.6084008"",""-63.9242522"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""COI"""
"1655,""BDA20_054"",""CrA"",""CrA_ADN19_2_haut"",""48.6084008"",""-63.9242522"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1656,""BDA20_054"",""CrA"",""CrA_ADN19_2_haut"",""48.6084008"",""-63.9242522"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1657,""BDA20_055"",""CrA"",""CrA_ADN19_2_fond"",""48.6084008"",""-63.9242522"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1658,""BDA20_055"",""CrA"",""CrA_ADN19_2_fond"",""48.6084008"",""-63.9242522"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""COI"""
"1659,""BDA20_055"",""CrA"",""CrA_ADN19_2_fond"",""48.6084008"",""-63.9242522"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1660,""BDA20_055"",""CrA"",""CrA_ADN19_2_fond"",""48.6084008"",""-63.9242522"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1661,""BDA20_056"",""CrA"",""CrA_ADN19_3_haut"",""48.6083855"",""-63.9242502"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1662,""BDA20_056"",""CrA"",""CrA_ADN19_3_haut"",""48.6083855"",""-63.9242502"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""COI"""
"1663,""BDA20_056"",""CrA"",""CrA_ADN19_3_haut"",""48.6083855"",""-63.9242502"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1664,""BDA20_056"",""CrA"",""CrA_ADN19_3_haut"",""48.6083855"",""-63.9242502"",NA,NA,25.8,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1665,""BDA20_057"",""CrA"",""CrA_ADN19_3_fond"",""48.6083855"",""-63.9242502"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1666,""BDA20_057"",""CrA"",""CrA_ADN19_3_fond"",""48.6083855"",""-63.9242502"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""COI"""
"1667,""BDA20_057"",""CrA"",""CrA_ADN19_3_fond"",""48.6083855"",""-63.9242502"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1668,""BDA20_057"",""CrA"",""CrA_ADN19_3_fond"",""48.6083855"",""-63.9242502"",NA,NA,26.8,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1669,""BDA20_058"",""CrA"",""CrA_ADN20_haut"",""48.6084278"",""-63.9180895"",NA,NA,28.6,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1670,""BDA20_058"",""CrA"",""CrA_ADN20_haut"",""48.6084278"",""-63.9180895"",NA,NA,28.6,NA,NA,2020-07-30,""BDA"",""COI"""
"1671,""BDA20_058"",""CrA"",""CrA_ADN20_haut"",""48.6084278"",""-63.9180895"",NA,NA,28.6,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1672,""BDA20_058"",""CrA"",""CrA_ADN20_haut"",""48.6084278"",""-63.9180895"",NA,NA,28.6,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1673,""BDA20_059"",""CrA"",""CrA_ADN20_fond"",""48.6084278"",""-63.9180895"",NA,NA,29.6,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1674,""BDA20_059"",""CrA"",""CrA_ADN20_fond"",""48.6084278"",""-63.9180895"",NA,NA,29.6,NA,NA,2020-07-30,""BDA"",""COI"""
"1675,""BDA20_059"",""CrA"",""CrA_ADN20_fond"",""48.6084278"",""-63.9180895"",NA,NA,29.6,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1676,""BDA20_059"",""CrA"",""CrA_ADN20_fond"",""48.6084278"",""-63.9180895"",NA,NA,29.6,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1677,""BDA20_060"",""CrB"",""CrB_ADN1_haut"",""48.528476"",""-63.8501073"",NA,NA,57.7,NA,NA,2020-07-31,""BDA"",""MiMam"""
"1678,""BDA20_060"",""CrB"",""CrB_ADN1_haut"",""48.528476"",""-63.8501073"",NA,NA,57.7,NA,NA,2020-07-31,""BDA"",""COI"""
"1679,""BDA20_060"",""CrB"",""CrB_ADN1_haut"",""48.528476"",""-63.8501073"",NA,NA,57.7,NA,NA,2020-07-31,""BDA"",""MiFishU"""
"1680,""BDA20_060"",""CrB"",""CrB_ADN1_haut"",""48.528476"",""-63.8501073"",NA,NA,57.7,NA,NA,2020-07-31,""BDA"",""16Schord"""
"1681,""BDA20_061"",""CrB"",""CrB_ADN1_fond"",""48.528476"",""-63.8501073"",NA,NA,58.7,NA,NA,2020-07-31,""BDA"",""MiMam"""
"1682,""BDA20_061"",""CrB"",""CrB_ADN1_fond"",""48.528476"",""-63.8501073"",NA,NA,58.7,NA,NA,2020-07-31,""BDA"",""COI"""
"1683,""BDA20_061"",""CrB"",""CrB_ADN1_fond"",""48.528476"",""-63.8501073"",NA,NA,58.7,NA,NA,2020-07-31,""BDA"",""MiFishU"""
"1684,""BDA20_061"",""CrB"",""CrB_ADN1_fond"",""48.528476"",""-63.8501073"",NA,NA,58.7,NA,NA,2020-07-31,""BDA"",""16Schord"""
"1685,""BDA20_062"",""CrB"",""CrB_ADN3_haut"",""48.5179513"",""-63.8263692"",NA,NA,58.6,NA,NA,2020-07-31,""BDA"",""MiMam"""
"1686,""BDA20_062"",""CrB"",""CrB_ADN3_haut"",""48.5179513"",""-63.8263692"",NA,NA,58.6,NA,NA,2020-07-31,""BDA"",""COI"""
"1687,""BDA20_062"",""CrB"",""CrB_ADN3_haut"",""48.5179513"",""-63.8263692"",NA,NA,58.6,NA,NA,2020-07-31,""BDA"",""MiFishU"""
"1688,""BDA20_062"",""CrB"",""CrB_ADN3_haut"",""48.5179513"",""-63.8263692"",NA,NA,58.6,NA,NA,2020-07-31,""BDA"",""16Schord"""
"1689,""BDA20_063"",""CrB"",""CrB_ADN3_fond"",""48.5179513"",""-63.8263692"",NA,NA,59.6,NA,NA,2020-07-31,""BDA"",""MiMam"""
"1690,""BDA20_063"",""CrB"",""CrB_ADN3_fond"",""48.5179513"",""-63.8263692"",NA,NA,59.6,NA,NA,2020-07-31,""BDA"",""COI"""
"1691,""BDA20_063"",""CrB"",""CrB_ADN3_fond"",""48.5179513"",""-63.8263692"",NA,NA,59.6,NA,NA,2020-07-31,""BDA"",""MiFishU"""
"1692,""BDA20_063"",""CrB"",""CrB_ADN3_fond"",""48.5179513"",""-63.8263692"",NA,NA,59.6,NA,NA,2020-07-31,""BDA"",""16Schord"""
"1693,""BDA20_064"",""CrB"",""CrB_ADN4_haut"",""48.5424143"",""-63.9418967"",NA,NA,53.4,NA,NA,2020-07-31,""BDA"",""MiMam"""
"1694,""BDA20_064"",""CrB"",""CrB_ADN4_haut"",""48.5424143"",""-63.9418967"",NA,NA,53.4,NA,NA,2020-07-31,""BDA"",""COI"""
"1695,""BDA20_064"",""CrB"",""CrB_ADN4_haut"",""48.5424143"",""-63.9418967"",NA,NA,53.4,NA,NA,2020-07-31,""BDA"",""MiFishU"""
